Timestamp,Temperature,Humidity,Light,SoilMoisturePercent,NeedsWater
2024-02-22 12:00:00,30.67,60.99,0,54,1
2024-02-22 12:30:00,32.15,64.15,0,93,0
2024-02-22 13:00:00,33.41,55.56,0,92,0
2024-02-22 13:30:00,36.0,58.13,0,92,0
2024-02-22 14:00:00,33.9,63.79,0,92,0
2024-02-22 14:30:00,36.0,60.57,0,91,0
2024-02-22 15:00:00,35.98,65.44,0,90,0
2024-02-22 15:30:00,34.77,55.0,0,90,0
2024-02-22 16:00:00,36.0,59.43,0,89,0
2024-02-22 16:30:00,36.0,55.0,0,89,0
2024-02-22 17:00:00,36.0,55.39,0,88,0
2024-02-22 17:30:00,36.0,60.34,0,88,0
2024-02-22 18:00:00,36.0,64.86,0,87,0
2024-02-22 18:30:00,35.37,55.0,0,87,0
2024-02-22 19:00:00,34.4,55.71,1,86,0
2024-02-22 19:30:00,36.0,55.0,1,85,0
2024-02-22 20:00:00,36.0,55.0,1,85,0
2024-02-22 20:30:00,36.0,60.59,1,85,0
2024-02-22 21:00:00,35.55,55.0,1,84,0
2024-02-22 21:30:00,36.0,63.04,1,83,0
2024-02-22 22:00:00,33.58,68.74,1,83,0
2024-02-22 22:30:00,34.59,62.97,1,82,0
2024-02-22 23:00:00,32.8,58.16,1,82,0
2024-02-22 23:30:00,32.78,55.0,1,81,0
2024-02-23 00:00:00,33.53,59.65,1,81,0
2024-02-23 00:30:00,32.91,55.0,1,80,0
2024-02-23 01:00:00,30.0,70.0,1,80,0
2024-02-23 01:30:00,32.15,58.75,1,79,0
2024-02-23 02:00:00,32.9,60.77,1,79,0
2024-02-23 02:30:00,33.86,69.05,1,78,0
2024-02-23 03:00:00,30.0,61.24,1,78,0
2024-02-23 03:30:00,30.87,68.57,1,77,0
2024-02-23 04:00:00,30.0,70.0,1,77,0
2024-02-23 04:30:00,30.0,63.43,1,76,0
2024-02-23 05:00:00,30.0,66.27,1,76,0
2024-02-23 05:30:00,30.0,70.0,1,75,0
2024-02-23 06:00:00,30.0,63.2,0,75,0
2024-02-23 06:30:00,30.0,65.99,0,74,0
2024-02-23 07:00:00,30.0,60.65,0,74,0
2024-02-23 07:30:00,30.0,70.0,0,73,0
2024-02-23 08:00:00,30.0,70.0,0,73,0
2024-02-23 08:30:00,31.27,64.24,0,72,0
2024-02-23 09:00:00,30.0,55.0,0,72,0
2024-02-23 09:30:00,30.0,59.53,0,71,0
2024-02-23 10:00:00,30.38,70.0,0,71,0
2024-02-23 10:30:00,31.62,64.07,0,70,0
2024-02-23 11:00:00,32.25,66.04,0,70,0
2024-02-23 11:30:00,31.92,61.22,0,69,0
2024-02-23 12:00:00,33.68,57.59,0,68,0
2024-02-23 12:30:00,35.59,65.0,0,68,0
2024-02-23 13:00:00,32.59,60.17,0,68,0
2024-02-23 13:30:00,34.31,63.64,0,67,0
2024-02-23 14:00:00,36.0,55.0,0,67,0
2024-02-23 14:30:00,35.6,62.14,0,66,0
2024-02-23 15:00:00,33.77,55.42,0,66,0
2024-02-23 15:30:00,34.22,55.0,0,65,0
2024-02-23 16:00:00,35.63,59.19,0,65,0
2024-02-23 16:30:00,35.9,56.42,0,64,0
2024-02-23 17:00:00,36.0,55.02,0,64,0
2024-02-23 17:30:00,36.0,62.76,0,63,0
2024-02-23 18:00:00,36.0,57.59,0,63,0
2024-02-23 18:30:00,36.0,56.22,0,62,0
2024-02-23 19:00:00,36.0,61.13,1,61,0
2024-02-23 19:30:00,36.0,55.0,1,61,0
2024-02-23 20:00:00,35.36,67.26,1,60,0
2024-02-23 20:30:00,36.0,59.54,1,60,0
2024-02-23 21:00:00,36.0,59.67,1,59,1
2024-02-23 21:30:00,36.0,57.9,1,59,1
2024-02-23 22:00:00,34.92,66.09,1,58,1
2024-02-23 22:30:00,36.0,55.0,1,58,1
2024-02-23 23:00:00,33.89,63.3,1,57,1
2024-02-23 23:30:00,36.0,55.31,1,56,1
2024-02-24 00:00:00,32.81,65.4,1,56,0
2024-02-24 00:30:00,33.11,60.82,1,55,1
2024-02-24 01:00:00,30.87,65.6,1,54,0
2024-02-24 01:30:00,32.63,58.03,1,54,1
2024-02-24 02:00:00,31.68,55.65,1,92,0
2024-02-24 02:30:00,30.55,58.95,1,91,0
2024-02-24 03:00:00,30.0,64.91,1,91,0
2024-02-24 03:30:00,31.74,70.0,1,91,0
2024-02-24 04:00:00,30.0,64.29,1,90,0
2024-02-24 04:30:00,30.0,70.0,1,90,0
2024-02-24 05:00:00,30.0,64.73,1,89,0
2024-02-24 05:30:00,30.0,65.27,1,89,0
2024-02-24 06:00:00,30.0,70.0,0,89,0
2024-02-24 06:30:00,30.0,70.0,0,88,0
2024-02-24 07:00:00,30.0,69.03,0,87,0
2024-02-24 07:30:00,30.0,65.99,0,87,0
2024-02-24 08:00:00,30.0,67.18,0,86,0
2024-02-24 08:30:00,30.18,69.18,0,86,0
2024-02-24 09:00:00,31.13,63.29,0,85,0
2024-02-24 09:30:00,30.01,61.55,0,85,0
2024-02-24 10:00:00,32.02,61.12,0,85,0
2024-02-24 10:30:00,30.0,63.13,0,84,0
2024-02-24 11:00:00,32.97,55.0,0,84,0
2024-02-24 11:30:00,33.96,65.36,0,83,0
2024-02-24 12:00:00,32.74,61.65,0,83,0
2024-02-24 12:30:00,31.27,55.0,0,82,0
2024-02-24 13:00:00,36.0,56.91,0,82,0
2024-02-24 13:30:00,32.06,65.09,0,81,0
2024-02-24 14:00:00,34.53,63.05,0,81,0
2024-02-24 14:30:00,32.8,57.49,0,80,0
2024-02-24 15:00:00,36.0,63.83,0,79,0
2024-02-24 15:30:00,34.17,57.31,0,79,0
2024-02-24 16:00:00,36.0,55.0,0,78,0
2024-02-24 16:30:00,36.0,67.32,0,78,0
2024-02-24 17:00:00,36.0,55.0,0,77,0
2024-02-24 17:30:00,34.56,55.0,0,77,0
2024-02-24 18:00:00,36.0,58.55,0,76,0
2024-02-24 18:30:00,36.0,59.63,0,76,0
2024-02-24 19:00:00,36.0,59.15,1,75,0
2024-02-24 19:30:00,35.44,55.0,1,75,0
2024-02-24 20:00:00,36.0,56.19,1,74,0
2024-02-24 20:30:00,36.0,60.43,1,74,0
2024-02-24 21:00:00,36.0,67.41,1,73,0
2024-02-24 21:30:00,36.0,67.87,1,73,0
2024-02-24 22:00:00,36.0,56.17,1,72,0
2024-02-24 22:30:00,33.42,63.79,1,72,0
2024-02-24 23:00:00,32.82,64.76,1,71,0
2024-02-24 23:30:00,34.46,56.27,1,71,0
2024-02-25 00:00:00,32.57,55.0,1,70,0
2024-02-25 00:30:00,32.37,55.0,1,70,0
2024-02-25 01:00:00,31.69,62.19,1,69,0
2024-02-25 01:30:00,30.36,70.0,1,69,0
2024-02-25 02:00:00,30.18,60.65,1,68,0
2024-02-25 02:30:00,31.28,69.69,1,68,0
2024-02-25 03:00:00,30.0,66.04,1,67,0
2024-02-25 03:30:00,30.0,70.0,1,67,0
2024-02-25 04:00:00,30.0,65.43,1,66,0
2024-02-25 04:30:00,30.0,57.54,1,66,0
2024-02-25 05:00:00,30.0,68.09,1,65,0
2024-02-25 05:30:00,30.0,68.07,1,65,0
2024-02-25 06:00:00,30.0,61.81,0,64,0
2024-02-25 06:30:00,30.0,67.73,0,63,0
2024-02-25 07:00:00,30.88,61.1,0,63,0
2024-02-25 07:30:00,30.0,65.44,0,62,0
2024-02-25 08:00:00,30.0,68.27,0,62,0
2024-02-25 08:30:00,30.86,70.0,0,62,0
2024-02-25 09:00:00,30.0,62.25,0,61,0
2024-02-25 09:30:00,31.93,66.71,0,61,0
2024-02-25 10:00:00,31.91,70.0,0,60,0
2024-02-25 10:30:00,30.0,69.38,0,60,0
2024-02-25 11:00:00,30.0,60.82,0,59,1
2024-02-25 11:30:00,31.02,62.35,0,59,1
2024-02-25 12:00:00,32.95,63.87,0,58,1
2024-02-25 12:30:00,34.92,64.19,0,58,1
2024-02-25 13:00:00,32.81,55.0,0,57,1
2024-02-25 13:30:00,32.31,66.89,0,57,0
2024-02-25 14:00:00,33.62,61.63,0,57,1
2024-02-25 14:30:00,36.0,65.31,0,56,1
2024-02-25 15:00:00,35.83,64.38,0,55,1
2024-02-25 15:30:00,34.06,61.21,0,55,1
2024-02-25 16:00:00,35.77,55.0,0,54,1
2024-02-25 16:30:00,35.92,60.25,0,54,1
2024-02-25 17:00:00,36.0,55.0,0,91,0
2024-02-25 17:30:00,36.0,69.06,0,91,0
2024-02-25 18:00:00,36.0,59.88,0,91,0
2024-02-25 18:30:00,36.0,57.4,0,90,0
2024-02-25 19:00:00,36.0,55.0,1,90,0
2024-02-25 19:30:00,36.0,64.1,1,89,0
2024-02-25 20:00:00,36.0,55.0,1,88,0
2024-02-25 20:30:00,36.0,55.0,1,88,0
2024-02-25 21:00:00,36.0,57.75,1,88,0
2024-02-25 21:30:00,35.27,58.19,1,87,0
2024-02-25 22:00:00,33.46,66.15,1,86,0
2024-02-25 22:30:00,36.0,57.1,1,86,0
2024-02-25 23:00:00,35.05,60.52,1,85,0
2024-02-25 23:30:00,34.36,56.31,1,85,0
2024-02-26 00:00:00,32.11,61.67,1,84,0
2024-02-26 00:30:00,31.12,62.61,1,84,0
2024-02-26 01:00:00,30.23,55.36,1,83,0
2024-02-26 01:30:00,31.64,68.59,1,83,0
2024-02-26 02:00:00,30.0,70.0,1,82,0
2024-02-26 02:30:00,31.26,67.55,1,82,0
2024-02-26 03:00:00,30.06,60.06,1,81,0
2024-02-26 03:30:00,30.0,70.0,1,81,0
2024-02-26 04:00:00,30.0,62.01,1,80,0
2024-02-26 04:30:00,30.0,70.0,1,80,0
2024-02-26 05:00:00,32.38,70.0,1,79,0
2024-02-26 05:30:00,30.0,70.0,1,79,0
2024-02-26 06:00:00,30.0,67.89,0,78,0
2024-02-26 06:30:00,30.0,70.0,0,78,0
2024-02-26 07:00:00,30.0,66.95,0,77,0
2024-02-26 07:30:00,30.0,68.19,0,76,0
2024-02-26 08:00:00,30.29,70.0,0,76,0
2024-02-26 08:30:00,30.0,62.67,0,75,0
2024-02-26 09:00:00,30.91,68.88,0,75,0
2024-02-26 09:30:00,31.01,61.97,0,74,0
2024-02-26 10:00:00,31.65,55.0,0,74,0
2024-02-26 10:30:00,31.28,67.36,0,73,0
2024-02-26 11:00:00,30.95,61.78,0,73,0
2024-02-26 11:30:00,30.07,70.0,0,73,0
2024-02-26 12:00:00,34.26,63.54,0,72,0
2024-02-26 12:30:00,32.56,55.25,0,72,0
2024-02-26 13:00:00,34.67,63.3,0,71,0
2024-02-26 13:30:00,35.75,58.41,0,71,0
2024-02-26 14:00:00,35.67,65.51,0,70,0
2024-02-26 14:30:00,32.72,68.73,0,69,0
2024-02-26 15:00:00,36.0,63.41,0,69,0
2024-02-26 15:30:00,36.0,68.64,0,69,0
2024-02-26 16:00:00,36.0,55.1,0,68,0
2024-02-26 16:30:00,34.15,58.83,0,67,0
2024-02-26 17:00:00,36.0,55.0,0,67,0
2024-02-26 17:30:00,36.0,55.0,0,66,0
2024-02-26 18:00:00,36.0,55.0,0,66,0
2024-02-26 18:30:00,33.44,55.81,0,65,0
2024-02-26 19:00:00,36.0,55.0,1,65,0
2024-02-26 19:30:00,36.0,55.0,1,64,0
2024-02-26 20:00:00,36.0,63.29,1,64,0
2024-02-26 20:30:00,36.0,61.15,1,63,0
2024-02-26 21:00:00,35.15,57.87,1,63,0
2024-02-26 21:30:00,33.37,59.56,1,63,0
2024-02-26 22:00:00,36.0,55.0,1,62,0
2024-02-26 22:30:00,33.33,68.85,1,62,0
2024-02-26 23:00:00,33.49,60.88,1,61,0
2024-02-26 23:30:00,34.2,63.74,1,61,0
2024-02-27 00:00:00,31.61,55.0,1,60,0
2024-02-27 00:30:00,33.93,67.7,1,60,0
2024-02-27 01:00:00,33.19,63.55,1,59,1
2024-02-27 01:30:00,30.62,57.23,1,59,1
2024-02-27 02:00:00,31.07,65.26,1,58,0
2024-02-27 02:30:00,30.0,56.49,1,58,1
2024-02-27 03:00:00,30.92,63.37,1,57,1
2024-02-27 03:30:00,30.0,70.0,1,57,0
2024-02-27 04:00:00,30.19,69.21,1,56,0
2024-02-27 04:30:00,30.0,65.0,1,56,1
2024-02-27 05:00:00,31.06,56.25,1,55,1
2024-02-27 05:30:00,30.0,67.36,1,55,0
2024-02-27 06:00:00,30.0,70.0,0,54,0
2024-02-27 06:30:00,31.05,61.66,0,54,1
2024-02-27 07:00:00,30.0,62.07,0,96,0
2024-02-27 07:30:00,30.0,61.13,0,95,0
2024-02-27 08:00:00,30.0,68.52,0,95,0
2024-02-27 08:30:00,30.0,66.03,0,94,0
2024-02-27 09:00:00,30.0,68.2,0,93,0
2024-02-27 09:30:00,32.24,67.6,0,93,0
2024-02-27 10:00:00,30.61,70.0,0,92,0
2024-02-27 10:30:00,30.2,57.16,0,92,0
2024-02-27 11:00:00,30.0,64.39,0,91,0
2024-02-27 11:30:00,30.0,63.63,0,91,0
2024-02-27 12:00:00,33.1,60.7,0,90,0
2024-02-27 12:30:00,32.83,56.0,0,90,0
2024-02-27 13:00:00,35.31,70.0,0,89,0
2024-02-27 13:30:00,35.47,61.46,0,89,0
2024-02-27 14:00:00,36.0,60.92,0,88,0
2024-02-27 14:30:00,34.55,66.56,0,88,0
2024-02-27 15:00:00,36.0,63.1,0,87,0
2024-02-27 15:30:00,34.58,55.77,0,87,0
2024-02-27 16:00:00,36.0,55.0,0,86,0
2024-02-27 16:30:00,36.0,55.0,0,86,0
2024-02-27 17:00:00,34.63,58.14,0,86,0
2024-02-27 17:30:00,36.0,55.69,0,85,0
2024-02-27 18:00:00,36.0,63.41,0,85,0
2024-02-27 18:30:00,36.0,55.0,0,84,0
2024-02-27 19:00:00,36.0,58.67,1,83,0
2024-02-27 19:30:00,35.4,62.71,1,83,0
2024-02-27 20:00:00,36.0,60.42,1,82,0
2024-02-27 20:30:00,36.0,58.17,1,82,0
2024-02-27 21:00:00,36.0,62.89,1,81,0
2024-02-27 21:30:00,33.8,56.89,1,81,0
2024-02-27 22:00:00,35.84,60.94,1,80,0
2024-02-27 22:30:00,36.0,63.67,1,80,0
2024-02-27 23:00:00,33.89,63.29,1,79,0
2024-02-27 23:30:00,35.83,65.68,1,79,0
2024-02-28 00:00:00,33.03,55.2,1,78,0
2024-02-28 00:30:00,35.85,57.76,1,78,0
2024-02-28 01:00:00,31.21,56.7,1,77,0
2024-02-28 01:30:00,32.86,60.62,1,77,0
2024-02-28 02:00:00,33.01,61.54,1,76,0
2024-02-28 02:30:00,30.49,66.85,1,75,0
2024-02-28 03:00:00,30.0,60.25,1,75,0
2024-02-28 03:30:00,30.0,65.86,1,74,0
2024-02-28 04:00:00,31.02,63.9,1,74,0
2024-02-28 04:30:00,30.71,64.67,1,73,0
2024-02-28 05:00:00,30.0,69.45,1,73,0
2024-02-28 05:30:00,30.0,69.15,1,72,0
2024-02-28 06:00:00,32.33,67.54,0,72,0
2024-02-28 06:30:00,30.0,63.86,0,71,0
2024-02-28 07:00:00,30.0,69.03,0,70,0
2024-02-28 07:30:00,30.23,70.0,0,70,0
2024-02-28 08:00:00,30.76,64.7,0,69,0
2024-02-28 08:30:00,31.08,70.0,0,69,0
2024-02-28 09:00:00,31.0,64.2,0,68,0
2024-02-28 09:30:00,30.28,65.28,0,68,0
2024-02-28 10:00:00,30.47,70.0,0,67,0
2024-02-28 10:30:00,31.27,70.0,0,67,0
2024-02-28 11:00:00,32.1,70.0,0,66,0
2024-02-28 11:30:00,33.88,63.04,0,66,0
2024-02-28 12:00:00,32.11,64.07,0,65,0
2024-02-28 12:30:00,34.83,67.79,0,65,0
2024-02-28 13:00:00,34.58,64.25,0,64,0
2024-02-28 13:30:00,35.43,60.09,0,64,0
2024-02-28 14:00:00,35.11,60.94,0,63,0
2024-02-28 14:30:00,33.63,55.82,0,63,0
2024-02-28 15:00:00,36.0,55.32,0,62,0
2024-02-28 15:30:00,36.0,59.16,0,62,0
2024-02-28 16:00:00,34.41,55.0,0,61,0
2024-02-28 16:30:00,36.0,57.38,0,61,0
2024-02-28 17:00:00,35.16,57.79,0,60,0
2024-02-28 17:30:00,36.0,57.14,0,59,1
2024-02-28 18:00:00,34.67,66.23,0,59,1
2024-02-28 18:30:00,36.0,60.41,0,58,1
2024-02-28 19:00:00,35.37,66.81,1,58,1
2024-02-28 19:30:00,36.0,55.0,1,57,1
2024-02-28 20:00:00,36.0,55.0,1,57,1
2024-02-28 20:30:00,36.0,57.56,1,56,1
2024-02-28 21:00:00,33.71,56.92,1,56,1
2024-02-28 21:30:00,34.76,61.57,1,55,1
2024-02-28 22:00:00,35.22,58.56,1,55,1
2024-02-28 22:30:00,33.51,59.09,1,54,1
2024-02-28 23:00:00,32.19,55.0,1,97,0
2024-02-28 23:30:00,33.88,58.94,1,96,0
2024-02-29 00:00:00,31.96,55.0,1,96,0
2024-02-29 00:30:00,34.71,62.64,1,95,0
2024-02-29 01:00:00,32.38,63.68,1,95,0
2024-02-29 01:30:00,32.34,55.67,1,94,0
2024-02-29 02:00:00,30.0,70.0,1,94,0
2024-02-29 02:30:00,30.0,62.41,1,93,0
2024-02-29 03:00:00,31.67,63.55,1,93,0
2024-02-29 03:30:00,30.0,62.09,1,92,0
2024-02-29 04:00:00,30.0,69.19,1,92,0
2024-02-29 04:30:00,30.92,65.32,1,91,0
2024-02-29 05:00:00,30.0,66.9,1,91,0
2024-02-29 05:30:00,30.0,62.04,1,90,0
2024-02-29 06:00:00,30.0,64.75,0,90,0
2024-02-29 06:30:00,30.0,69.1,0,90,0
2024-02-29 07:00:00,30.0,70.0,0,89,0
2024-02-29 07:30:00,30.0,68.43,0,89,0
2024-02-29 08:00:00,30.0,65.2,0,88,0
2024-02-29 08:30:00,30.0,62.38,0,87,0
2024-02-29 09:00:00,30.0,58.03,0,87,0
2024-02-29 09:30:00,30.9,61.7,0,87,0
2024-02-29 10:00:00,31.05,55.16,0,86,0
2024-02-29 10:30:00,32.19,70.0,0,86,0
2024-02-29 11:00:00,30.68,64.28,0,85,0
2024-02-29 11:30:00,31.21,63.32,0,85,0
2024-02-29 12:00:00,32.43,61.88,0,84,0
2024-02-29 12:30:00,33.84,61.83,0,84,0
2024-02-29 13:00:00,33.44,62.55,0,83,0
2024-02-29 13:30:00,36.0,58.38,0,83,0
2024-02-29 14:00:00,33.24,62.44,0,82,0
2024-02-29 14:30:00,35.42,64.31,0,82,0
2024-02-29 15:00:00,35.52,56.32,0,81,0
2024-02-29 15:30:00,33.73,65.57,0,81,0
2024-02-29 16:00:00,36.0,60.07,0,80,0
2024-02-29 16:30:00,36.0,56.48,0,80,0
2024-02-29 17:00:00,36.0,55.0,0,80,0
2024-02-29 17:30:00,35.39,64.7,0,79,0
2024-02-29 18:00:00,36.0,55.0,0,78,0
2024-02-29 18:30:00,36.0,61.51,0,78,0
2024-02-29 19:00:00,36.0,56.91,1,77,0
2024-02-29 19:30:00,35.96,55.0,1,77,0
2024-02-29 20:00:00,35.79,55.0,1,76,0
2024-02-29 20:30:00,34.87,57.94,1,76,0
2024-02-29 21:00:00,36.0,67.23,1,75,0
2024-02-29 21:30:00,36.0,70.0,1,75,0
2024-02-29 22:00:00,33.35,55.0,1,74,0
2024-02-29 22:30:00,35.57,59.32,1,74,0
2024-02-29 23:00:00,35.46,62.42,1,73,0
2024-02-29 23:30:00,33.67,55.0,1,73,0
2024-03-01 00:00:00,33.45,63.38,1,72,0
2024-03-01 00:30:00,33.45,61.99,1,72,0
2024-03-01 01:00:00,30.0,62.98,1,71,0
2024-03-01 01:30:00,34.23,65.78,1,71,0
2024-03-01 02:00:00,30.0,55.46,1,70,0
2024-03-01 02:30:00,32.79,62.22,1,69,0
2024-03-01 03:00:00,32.26,69.59,1,69,0
2024-03-01 03:30:00,30.0,70.0,1,68,0
2024-03-01 04:00:00,32.04,62.12,1,68,0
2024-03-01 04:30:00,30.0,70.0,1,67,0
2024-03-01 05:00:00,30.02,63.65,1,67,0
2024-03-01 05:30:00,30.0,62.68,1,66,0
2024-03-01 06:00:00,30.0,67.04,0,65,0
2024-03-01 06:30:00,30.0,55.0,0,65,0
2024-03-01 07:00:00,31.92,68.45,0,64,0
2024-03-01 07:30:00,30.0,66.6,0,64,0
2024-03-01 08:00:00,30.98,69.14,0,63,0
2024-03-01 08:30:00,30.25,63.23,0,63,0
2024-03-01 09:00:00,31.5,69.84,0,62,0
2024-03-01 09:30:00,30.0,70.0,0,61,0
2024-03-01 10:00:00,30.48,61.14,0,61,0
2024-03-01 10:30:00,30.0,70.0,0,60,0
2024-03-01 11:00:00,31.35,68.36,0,59,0
2024-03-01 11:30:00,32.11,63.07,0,59,1
2024-03-01 12:00:00,32.58,56.1,0,58,1
2024-03-01 12:30:00,33.47,70.0,0,58,1
2024-03-01 13:00:00,33.16,58.15,0,58,1
2024-03-01 13:30:00,34.98,55.0,0,57,1
2024-03-01 14:00:00,33.9,69.45,0,56,1
2024-03-01 14:30:00,35.5,60.85,0,56,1
2024-03-01 15:00:00,34.92,60.78,0,55,1
2024-03-01 15:30:00,36.0,65.23,0,55,1
2024-03-01 16:00:00,35.87,55.0,0,54,1
2024-03-01 16:30:00,36.0,58.79,0,92,0
2024-03-01 17:00:00,36.0,65.21,0,92,0
2024-03-01 17:30:00,36.0,55.0,0,91,0
2024-03-01 18:00:00,34.88,57.95,0,91,0
2024-03-01 18:30:00,36.0,55.0,0,90,0
2024-03-01 19:00:00,36.0,55.0,1,90,0
2024-03-01 19:30:00,33.77,57.81,1,89,0
2024-03-01 20:00:00,36.0,55.44,1,89,0
2024-03-01 20:30:00,36.0,59.97,1,88,0
2024-03-01 21:00:00,36.0,60.85,1,88,0
2024-03-01 21:30:00,31.77,55.82,1,87,0
2024-03-01 22:00:00,33.93,56.95,1,87,0
2024-03-01 22:30:00,33.52,60.99,1,87,0
2024-03-01 23:00:00,35.8,60.14,1,86,0
2024-03-01 23:30:00,33.26,60.77,1,86,0
2024-03-02 00:00:00,29.53,90.0,1,86,0
2024-03-02 00:30:00,25.98,80.91,1,85,0
2024-03-02 01:00:00,26.29,82.16,1,85,0
2024-03-02 01:30:00,28.36,87.8,1,85,0
2024-03-02 02:00:00,24.0,90.0,1,85,0
2024-03-02 02:30:00,24.0,89.78,1,85,0
2024-03-02 03:00:00,25.48,85.88,1,84,0
2024-03-02 03:30:00,24.0,87.53,1,84,0
2024-03-02 04:00:00,24.0,90.0,1,84,0
2024-03-02 04:30:00,24.0,88.8,1,84,0
2024-03-02 05:00:00,24.0,84.63,1,84,0
2024-03-02 05:30:00,24.0,88.36,1,83,0
2024-03-02 06:00:00,24.0,90.0,0,83,0
2024-03-02 06:30:00,24.12,88.9,0,83,0
2024-03-02 07:00:00,24.0,83.49,0,83,0
2024-03-02 07:30:00,24.0,88.82,0,82,0
2024-03-02 08:00:00,24.0,83.95,0,82,0
2024-03-02 08:30:00,24.0,86.11,0,82,0
2024-03-02 09:00:00,24.03,84.81,0,82,0
2024-03-02 09:30:00,24.0,84.51,0,82,0
2024-03-02 10:00:00,24.39,90.0,0,81,0
2024-03-02 10:30:00,26.97,83.88,0,81,0
2024-03-02 11:00:00,26.08,79.5,0,81,0
2024-03-02 11:30:00,27.67,81.86,0,81,0
2024-03-02 12:00:00,27.25,84.59,0,81,0
2024-03-02 12:30:00,26.83,83.61,0,80,0
2024-03-02 13:00:00,29.56,85.06,0,80,0
2024-03-02 13:30:00,28.93,78.26,0,80,0
2024-03-02 14:00:00,28.76,76.88,0,80,0
2024-03-02 14:30:00,30.0,84.43,0,80,0
2024-03-02 15:00:00,30.0,76.5,0,79,0
2024-03-02 15:30:00,29.53,80.12,0,79,0
2024-03-02 16:00:00,29.45,75.0,0,79,0
2024-03-02 16:30:00,30.0,75.0,0,79,0
2024-03-02 17:00:00,29.6,81.42,0,79,0
2024-03-02 17:30:00,30.0,75.0,0,78,0
2024-03-02 18:00:00,29.26,75.0,0,78,0
2024-03-02 18:30:00,30.0,78.54,0,78,0
2024-03-02 19:00:00,30.0,82.67,1,78,0
2024-03-02 19:30:00,29.76,85.95,1,78,0
2024-03-02 20:00:00,30.0,78.66,1,78,0
2024-03-02 20:30:00,30.0,79.86,1,77,0
2024-03-02 21:00:00,30.0,81.38,1,77,0
2024-03-02 21:30:00,30.0,80.52,1,77,0
2024-03-02 22:00:00,25.46,77.43,1,77,0
2024-03-02 22:30:00,28.23,81.22,1,77,0
2024-03-02 23:00:00,26.89,81.03,1,76,0
2024-03-02 23:30:00,29.52,80.12,1,76,0
2024-03-03 00:00:00,27.33,88.81,1,76,0
2024-03-03 00:30:00,27.02,84.9,1,76,0
2024-03-03 01:00:00,27.68,83.3,1,76,0
2024-03-03 01:30:00,25.52,82.56,1,76,0
2024-03-03 02:00:00,24.77,90.0,1,75,0
2024-03-03 02:30:00,24.27,80.17,1,75,0
2024-03-03 03:00:00,24.0,85.73,1,75,0
2024-03-03 03:30:00,26.89,84.32,1,75,0
2024-03-03 04:00:00,24.0,90.0,1,75,0
2024-03-03 04:30:00,24.0,88.63,1,74,0
2024-03-03 05:00:00,24.0,90.0,1,74,0
2024-03-03 05:30:00,24.0,88.65,1,74,0
2024-03-03 06:00:00,24.0,90.0,0,74,0
2024-03-03 06:30:00,24.65,79.67,0,74,0
2024-03-03 07:00:00,24.0,90.0,0,73,0
2024-03-03 07:30:00,24.0,81.88,0,73,0
2024-03-03 08:00:00,24.0,78.97,0,73,0
2024-03-03 08:30:00,24.0,83.7,0,73,0
2024-03-03 09:00:00,24.0,80.17,0,73,0
2024-03-03 09:30:00,24.0,80.41,0,73,0
2024-03-03 10:00:00,24.76,87.15,0,72,0
2024-03-03 10:30:00,25.07,87.79,0,72,0
2024-03-03 11:00:00,25.46,75.58,0,72,0
2024-03-03 11:30:00,26.45,75.0,0,72,0
2024-03-03 12:00:00,25.24,80.82,0,72,0
2024-03-03 12:30:00,26.99,88.39,0,71,0
2024-03-03 13:00:00,28.4,75.0,0,71,0
2024-03-03 13:30:00,28.45,81.25,0,71,0
2024-03-03 14:00:00,30.0,76.95,0,71,0
2024-03-03 14:30:00,26.66,75.0,0,71,0
2024-03-03 15:00:00,29.7,86.52,0,70,0
2024-03-03 15:30:00,27.07,83.42,0,70,0
2024-03-03 16:00:00,29.32,75.0,0,70,0
2024-03-03 16:30:00,30.0,89.15,0,70,0
2024-03-03 17:00:00,30.0,80.03,0,69,0
2024-03-03 17:30:00,30.0,75.0,0,69,0
2024-03-03 18:00:00,30.0,80.61,0,69,0
2024-03-03 18:30:00,30.0,75.0,0,69,0
2024-03-03 19:00:00,30.0,80.4,1,69,0
2024-03-03 19:30:00,30.0,76.21,1,68,0
2024-03-03 20:00:00,27.63,75.19,1,68,0
2024-03-03 20:30:00,28.78,82.82,1,68,0
2024-03-03 21:00:00,27.47,75.0,1,68,0
2024-03-03 21:30:00,26.8,78.46,1,68,0
2024-03-03 22:00:00,27.02,75.0,1,67,0
2024-03-03 22:30:00,30.0,84.87,1,67,0
2024-03-03 23:00:00,28.43,78.16,1,67,0
2024-03-03 23:30:00,30.0,84.23,1,67,0
2024-03-04 00:00:00,26.79,88.53,1,67,0
2024-03-04 00:30:00,28.81,75.0,1,67,0
2024-03-04 01:00:00,25.39,80.39,1,66,0
2024-03-04 01:30:00,25.33,76.97,1,66,0
2024-03-04 02:00:00,24.12,78.8,1,66,0
2024-03-04 02:30:00,24.05,88.66,1,66,0
2024-03-04 03:00:00,24.0,81.57,1,66,0
2024-03-04 03:30:00,24.91,87.95,1,65,0
2024-03-04 04:00:00,25.63,81.6,1,65,0
2024-03-04 04:30:00,24.0,85.15,1,65,0
2024-03-04 05:00:00,24.0,82.75,1,65,0
2024-03-04 05:30:00,24.0,90.0,1,65,0
2024-03-04 06:00:00,24.0,78.56,0,64,0
